patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.273,0.258,0.002
0,2,0,-0.002,0.261,0.259,0.003
0,3,0,-0.002,0.27,0.268,0.003
1,3,0,-0.002,0.516,0.268,0.002
0,4,0,-0.002,0.266,0.267,0.003
2,4,0,-0.002,0.518,0.269,0.002
0,5,0,-0.002,0.265,0.268,0.003
2,5,0,-0.002,0.508,0.27,0.003
0,6,0,-0.002,0.247,0.266,0.003
3,6,0,-0.002,0.489,0.271,0.003
0,7,0,-0.002,0.235,0.266,0.003
3,7,0,-0.002,0.48,0.271,0.004
0,8,0,-0.002,0.226,0.264,0.003
4,8,0,-0.002,0.461,0.269,0.004
0,9,0,-0.002,0.217,0.266,0.003
4,9,0,-0.002,0.465,0.275,0.006
